#name	chrom	txStart	txEnd	name2
NM_001077757	chr19	1356989	1366873	zdhhc3b
NM_001130777	chr19	1404825	1412035	slc39a4
NM_200413	chr19	1312804	1331663	slc44a4
NM_001113601	chr19	1627014	1628837	scrt1a
NM_001089516	chr19	1660714	1673981	lrrc3b
NM_200877	chr19	1713227	1740394	klhl7
NM_200029	chr19	1902414	1905496	rplp1
NM_173252	chr19	1922954	1927896	snrpd1
NM_001144818	chr19	1928644	1931253	ggcta
NM_001002380	chr19	1906394	1921327	clptm1l
NM_001144806	chr19	2003684	2011169	mturn
NM_001102637	chr19	1984626	1997548	znrf2a
NM_001007153	chr19	2215392	2222163	twistnb
NM_001045844	chr19	2310376	2314689	btd
NM_130984	chr19	2397419	2399443	twist1a
NM_213241	chr19	2483467	2486580	sp8a
NM_205630	chr19	2672029	2734038	fam126a
NM_001161487	chr19	2754894	2764733	tomm7
NM_001002522	chr19	2803407	2814483	hgh1
NM_001261449	chr19	2768439	2776352	il6
NM_001017585	chr19	2794249	2803266	exosc7
NM_001083069	chr19	3060529	3068676	scxa
NM_001313736	chr19	3115539	3143739	hsf1
NM_001128332	chr19	3145953	3183065	si:ch211-80h18.1
NM_198817	chr19	3196620	3226817	stm
NM_001100059	chr19	3246418	3252929	si:ch211-133n4.6
NM_001044742	chr19	3326421	3332040	illr3
NM_001040050	chr19	3306656	3314796	illr1
NM_001080071	chr19	3302028	3303457	zgc:158445
NM_001128371	chr19	3334462	3337877	illr2
NM_001077376	chr19	3296891	3299681	si:ch211-133n4.4
NM_001040039	chr19	3326421	3332100	illr3
NM_131519	chr19	3435531	3440504	edn1
NM_001135579	chr19	3777083	3785870	si:dkey-206d17.5
NM_001077282	chr19	3713077	3766895	nedd9
NM_001171029	chr19	3862538	3880780	si:dkey-206d17.12
NM_001110123	chr19	3885880	3920080	oscp1a
NM_001114461	chr19	3925329	3931428	eva1bb
NM_214815	chr19	3934253	3947722	thrap3b
NM_001346266	chr19	4085875	4092224	stpg1
NM_001099978	chr19	4158667	4187549	fhl3b
NM_001003756	chr19	4093619	4102204	meaf6
NM_001020475	chr19	4146972	4152785	bty
NM_001100068	chr19	4196078	4206261	rragcb
NR_039149	chr19	4845972	4846061	mir30a
NM_001281924	chr19	4996333	5042889	ppp1r1b
NM_001281923	chr19	4996333	5042889	ppp1r1b
NM_131662	chr19	5052460	5069185	stard3
NM_001002167	chr19	5074058	5082457	zgc:91968
NM_213202	chr19	5189741	5208979	gnb3b
NM_001003848	chr19	5156501	5173342	eno2
NM_153667	chr19	5177743	5186751	tpi1a
NM_131523	chr19	5247451	5337894	stx1b
NM_001317767	chr19	5343058	5348031	prf1.3
NM_131107	chr19	5446077	5448110	cyt1
NM_001017824	chr19	5433428	5435494	krt92
NM_214794	chr19	5401969	5403484	si:dkeyp-113d7.1
NM_131108	chr19	5433521	5435481	cki
NM_001082882	chr19	5439934	5441944	cyt1l
NM_001114342	chr19	5422877	5429444	krtt1c19e
NM_001083105	chr19	5450938	5452979	krt17
NM_001003445	chr19	5462076	5464210	krt91
NM_001002165	chr19	5685988	5703054	wipf2b
NM_001128773	chr19	5722251	5723573	ft2
NM_131409	chr19	5735504	5736680	ft1
NM_001098253	chr19	5741273	5750804	si:ch211-264f5.2
NM_001177451	chr19	5772680	5781430	zgc:174904
NM_001044927	chr19	6222881	6274110	erf
NM_130913	chr19	7019430	7036375	flot1a
NM_001316340	chr19	7047095	7069895	znf384l
NM_131676	chr19	7196312	7200526	psmb12
NM_131677	chr19	7192853	7196250	psmb10
NM_131392	chr19	7186914	7191655	psmb8a
NM_130974	chr19	7119767	7151489	tapbp.1
NM_001130611	chr19	7147568	7151736	tapbp.2
NM_131391	chr19	7201508	7203448	psmb9a
NM_001044949	chr19	7095963	7114711	daxx
NM_131471	chr19	7153928	7182175	mhc1uba
NM_001311347	chr19	7082245	7087772	zbtb22b
NM_001270571	chr19	7235575	7251749	brd2a
NM_001079992	chr19	7260816	7306303	col11a2
NM_001005292	chr19	7254945	7260766	hsd17b8
NM_001328265	chr19	7260816	7306303	col11a2
NM_131200	chr19	7235575	7251749	brd2a
NM_001045203	chr19	7390124	7439259	oxr1b
NM_001082883	chr19	7373559	7377059	ccdc127b
NM_200910	chr19	7357138	7372808	sdha
NM_001002618	chr19	7489349	7493722	apoa1bp
NM_153661	chr19	7505432	7511931	sf3b4
NM_001126440	chr19	7588403	7594231	prcc
NM_001100011	chr19	7535070	7559671	fam63a
NM_001099977	chr19	7513784	7523023	gabpb2a
NM_001159984	chr19	7526720	7531867	mllt11
NM_001002401	chr19	7576887	7587209	mrpl24
NM_001008641	chr19	7494680	7501938	rab25a
NM_001128341	chr19	7656415	7672137	s100u
NM_001003989	chr19	7679010	7690361	s100s
NM_001282183	chr19	7648838	7651551	s100a11
NM_001033111	chr19	7708173	7714137	pygo2
NM_001126439	chr19	7610686	7621896	lix1l
NM_001082986	chr19	7816231	7829928	tuft1b
NM_001002337	chr19	7880179	7886207	hax1
NM_001083065	chr19	7959196	7967536	si:dkeyp-85e10.2
NM_001083047	chr19	7891102	7897961	aqp10b
NM_001347673	chr19	7900554	7913514	znf687b
NM_001003593	chr19	7916099	7919307	cks1b
NM_001100097	chr19	7997864	8004645	si:dkey-266f7.1
NM_001100099	chr19	8019195	8031789	si:dkey-266f7.5
NM_001100018	chr19	8011078	8012998	si:dkey-266f7.4
NM_001128368	chr19	8167565	8178059	si:dkey-266f7.9
NM_200597	chr19	8562876	8583401	efna1a
NM_200809	chr19	8615049	8617549	dpm3
NM_001045100	chr19	8693913	8728643	snx27a
NM_001083100	chr19	8663992	8681458	trim46b
NM_001005961	chr19	8687957	8689348	s100a10a
NM_001159528	chr19	8824334	8829623	rps27.1
NM_153671	chr19	8856131	8893912	cers2a
NM_001327898	chr19	9009508	9021156	ciarta
NM_199922	chr19	8975033	9007650	rprd2a
NM_001012483	chr19	9054208	9061112	crabp2b
NM_001007345	chr19	9066390	9082558	scamp3
NM_001346407	chr19	9113446	9168016	ash1l
NM_001320394	chr19	9054116	9058479	crabp2b
NM_001044879	chr19	9231111	9250300	clk2a
NM_001044935	chr19	9255308	9260496	si:ch211-81a5.8
NM_001044767	chr19	9192622	9225467	setdb1a
NM_001256602	chr19	9376391	9382743	si:ch73-15n24.1
NM_001079945	chr19	9358420	9372802	si:rp71-15k1.1
NR_030066	chr19	9524846	9524953	mir125a-2
NR_029986	chr19	9510931	9511019	mirlet7d-2
NM_213398	chr19	9542725	9553459	vamp1
NM_001020468	chr19	9594056	9603623	ing4
NM_001002643	chr19	9766288	9792533	slc2a3a
NM_001083084	chr19	9923095	9948076	cacng7a
NM_001083091	chr19	9871880	9879323	cacng6a
NM_001326483	chr19	9894361	9911040	cacng8a
NM_001197060	chr19	10259263	10276628	dbpa
NM_001083075	chr19	10282244	10288178	znf865
NM_001098752	chr19	10437429	10441263	si:ch211-232m10.6
NM_205689	chr19	10380725	10404920	u2af2b
NM_200825	chr19	10420612	10433651	rcvrn3
NM_001128776	chr19	10460322	10476758	zgc:194578
NM_001083074	chr19	10412431	10414022	tmem238a
NM_001312892	chr19	10406442	10411906	ccdc106b
NM_001013305	chr19	10406442	10411625	ccdc106b
NM_001082895	chr19	10692862	10693849	si:dkey-211g8.6
NM_001328257	chr19	10684479	10688503	si:dkey-211g8.8
NM_001114451	chr19	10705718	10708828	si:dkey-211g8.7
NM_001082891	chr19	10617167	10619057	si:dkey-211g8.1
NM_001017432	chr19	10717606	10729640	tekt2
NM_001122785	chr19	10640068	10658495	usf2
NM_001039932	chr19	10730499	10737742	olah
NM_001002407	chr19	10622847	10635319	lim2.4
NM_001113479	chr19	10819224	10852633	slc9a3.2
NM_001113473	chr19	10773244	10811553	slc9a3.1
NM_001020565	chr19	10936232	10940769	apoea
NM_212959	chr19	10912661	10923008	tomm40l
NM_001002112	chr19	10952681	10962551	psmd4a
NM_001020602	chr19	10973542	10996973	pip5k1aa
NM_001017909	chr19	10927027	10931909	apoa4a
NM_201492	chr19	11070539	11096896	tpm3
NM_205676	chr19	11078887	11113019	tpm3
NM_205759	chr19	11353059	11397217	eepd1
NM_001001399	chr19	11313085	11320723	ssr2
NM_001136185	chr19	11484116	11486132	hsbp1l1
NM_201161	chr19	11413816	11480416	sept7a
NM_001202526	chr19	11937021	11973660	adck5
NM_001114681	chr19	11979288	12032092	cpsf1
NM_001199106	chr19	12058680	12062128	polr2k
NM_001089406	chr19	12066043	12098918	spag1a
NM_001326695	chr19	12111303	12159055	rnf19a
NM_001198891	chr19	12286635	12293337	znf706
NM_001198890	chr19	12286635	12293166	znf706
NM_200882	chr19	12202415	12226202	pabpc1b
NM_001198889	chr19	12286635	12293166	znf706
NM_212757	chr19	12244881	12274190	ywhaz
NM_205612	chr19	12286635	12293337	znf706
NM_213032	chr19	12430581	12440592	psmg2
NM_001003776	chr19	12377714	12402828	ncaldb
NM_199923	chr19	12487054	12509726	seh1l
NM_001045000	chr19	12730282	12762202	rnmt
NM_173279	chr19	12882498	12883449	mc5ra
NM_200256	chr19	13017540	13045492	slc25a32a
NM_001003765	chr19	12995969	13007561	cthrc1a
NM_001039524	chr19	13275679	13368272	zfpm2b
NM_001083068	chr19	13457606	13479004	lrp12
NM_001102573	chr19	13940957	13946437	ctgfb
NM_001020609	chr19	14062726	14070963	trnau1apa
NM_001100060	chr19	14099200	14100274	paqr7a
NM_200278	chr19	14077564	14088037	sh3bgrl3
NM_001002051	chr19	14042872	14060896	stx12
NM_001114581	chr19	14247186	14250771	zgc:175136
NM_194392	chr19	14197153	14199792	tpbga
NM_200919	chr19	14295899	14307265	nudc
NM_131162	chr19	14325344	14329397	ta
NM_214707	chr19	14592638	14609729	zdhhc18b
NM_131258	chr19	15016605	15047394	oprd1a
NM_001045185	chr19	15372350	15377618	edn2
NM_001045182	chr19	15504001	15516356	serinc2
NM_201091	chr19	15537029	15564825	lin28a
NM_001100952	chr19	15617657	15628153	ppp1r8a
NM_001135132	chr19	15666928	15716592	si:ch211-206a7.2
NM_001044982	chr19	15946875	15951049	cited4a
NM_213042	chr19	16128097	16131778	rab42a
NM_001201443	chr19	16158869	16182330	gmeb1
NR_037952	chr19	16157463	16157600	rnu11
NM_001045114	chr19	17356172	17370839	si:ch211-30b16.2
NM_001040375	chr19	17303756	17306346	stmn1a
NM_001004289	chr19	17388304	17400632	sf3a3
NM_212682	chr19	17470336	17477980	clic1
NM_001331127	chr19	17597435	17659763	ap1m1
NM_001100076	chr19	17918780	17926983	nkiras1
NM_001103116	chr19	17898986	17917472	ube2e1
NM_001003447	chr19	17927827	17934631	rpl15
NM_131065	chr19	17941717	17948550	nr1d2b
NM_131857	chr19	17832546	17838269	klf2b
NM_001045191	chr19	18230133	18315872	top2b
NM_001045402	chr19	18669745	18672871	cbx3a
NM_213231	chr19	18680739	18689554	nfe2l3
NM_001139462	chr19	18655506	18664778	snx10a
NM_001100406	chr19	18847536	18850450	si:dkey-208k4.2
NM_173234	chr19	19154903	19163661	rps18
NM_001100065	chr19	19226367	19235343	ddah2
NM_001004594	chr19	19239851	19253793	cratb
NR_030124	chr19	19288785	19288935	mir219-3
NM_130931	chr19	19330588	19342982	slc39a7
NM_001109859	chr19	19274985	19282734	ppt2
NM_001102428	chr19	19418517	19453045	dync1li1
NM_200007	chr19	19620939	19644336	mrpl3
NM_001044892	chr19	19714942	19766332	cspg5b
NM_001044928	chr19	19668418	19697795	ptpn23b
NM_001044955	chr19	19939563	19971760	jazf1a
NM_001346178	chr19	19976110	20026421	tax1bp1a
NM_131532	chr19	20177149	20179188	hoxa9a
NM_001085494	chr19	20156560	20158338	hoxa13a
NM_131544	chr19	20164348	20165916	hoxa11a
NR_030109	chr19	20174667	20174743	mir196a-2
NM_131249	chr19	20145019	20148605	evx1
NM_131535	chr19	20194624	20196422	hoxa4a
NM_131534	chr19	20204485	20206589	hoxa3a
NM_131540	chr19	20186744	20187935	hoxa5a
NM_131536	chr19	20213165	20214468	hoxa1a
NM_001082949	chr19	20392666	20395809	npvf
NM_131074	chr19	20527422	20529687	npy
NM_001044777	chr19	20477569	20522163	mpp6b
NM_001171032	chr19	20559526	20562494	si:rp71-36n21.1
NM_001045403	chr19	20579566	20592679	ccdc126
NM_200416	chr19	20593629	20606481	tra2a
NM_131491	chr19	20617000	20659240	igf2bp3
NM_131524	chr19	20804780	20819312	dazl
NM_001080162	chr19	20869583	20897938	satb1a
NM_001020601	chr19	21177342	21192867	ngly1
NM_201485	chr19	21124174	21137869	rab5aa
NM_001003598	chr19	21193694	21199447	nutf2l
NM_001080013	chr19	21201398	21207757	adnp2b
NM_001005953	chr19	21208994	21212587	txnl4a
NM_001045034	chr19	21140130	21168054	kat2b
NM_001042746	chr19	21824385	21829237	tshz1
NM_001159669	chr19	22114045	22132270	znf516
NM_001045150	chr19	22478483	22487712	sall3b
NM_199656	chr19	22748997	22762259	slc52a2
NM_001309518	chr19	22763787	22778969	fbxl6
NM_001326484	chr19	22778959	22802804	eppk1
NM_001100032	chr19	22823984	22894565	pleca
NM_001114688	chr19	23143841	23146802	trhrb
NM_001130399	chr19	23350424	23413329	si:ch211-244a23.1
NM_001166323	chr19	23350297	23413288	si:ch211-244a23.1
NM_130987	chr19	23414945	23418385	gdf6b
NM_001320423	chr19	23712289	23715726	irgf1
NM_001045148	chr19	24334872	24338272	snapin
NM_199546	chr19	24313442	24333896	chtopa
NM_213460	chr19	24398192	24448194	syt11a
NM_001128781	chr19	24455670	24480867	rit1
NM_001045854	chr19	24484035	24490855	pex11b
NM_001317760	chr19	24577622	24579426	prf1.2
NM_200365	chr19	24539185	24541199	zgc:64022
NM_001103198	chr19	24545244	24552010	thap7
NM_001080161	chr19	24679333	24683107	s100v2
NM_001045214	chr19	24835469	24859171	thbs3b
NM_001083107	chr19	24810336	24815615	si:dkey-81h8.1
NM_001007280	chr19	24864368	24900535	mtx1b
NM_200087	chr19	24904231	24908103	txnipa
NM_001244802	chr19	24962332	24971726	polr3gla
NM_001045220	chr19	25012100	25013054	si:dkeyp-92c9.2
NM_001004639	chr19	24961789	24971696	polr3gla
NM_001045221	chr19	25056243	25161094	si:dkeyp-92c9.3
NM_001077302	chr19	25298602	25305003	si:ch211-195b13.1
NM_001080052	chr19	25307542	25331295	eya3
NM_213181	chr19	25505018	25529437	ptp4a3
NM_001006014	chr19	25487824	25497508	xkr8.3
NM_001100009	chr19	25579316	25686890	rims3
NM_001348047	chr19	25891996	25928472	col28a1a
NM_200227	chr19	25880839	25882866	rpa3
NM_001128331	chr19	25928699	25935087	si:dkey-202e17.1
NM_001128373	chr19	25850926	25880068	umad1
NM_001256391	chr19	26065398	26069023	tac1
NM_212563	chr19	26115105	26188620	pard6gb
NM_001003475	chr19	26095305	26109541	bloc1s4
NM_199983	chr19	26756513	26794431	mylipa
NM_001044932	chr19	27055873	27089646	ints3
NM_001044909	chr19	27225984	27239424	neu1
NM_001003517	chr19	27133869	27146024	zgc:100906
NM_131187	chr19	27146074	27152116	csnk2b
NM_201347	chr19	27156286	27185644	prrc2a
NM_001002375	chr19	27339088	27347441	nelfe
NM_001044887	chr19	27353319	27359713	zbtb12.1
NM_001044884	chr19	27373145	27380095	zbtb12.2
NM_001044901	chr19	27288676	27338835	skiv2l
NM_212859	chr19	27435208	27439790	tnfa
NM_200943	chr19	27755624	27773459	ddx39b
NM_001013554	chr19	27750303	27755621	znrd1
NM_199927	chr19	27732243	27750107	gtf2h4
NM_001130661	chr19	27814944	27864364	vars2
NM_001017627	chr19	27864401	27869413	ppp1r11
NM_001114887	chr19	28002596	28004610	si:dkeyp-46h3.2
NM_001076653	chr19	28252685	28273810	srd5a1
NM_001017699	chr19	28386138	28389929	med10
NM_131823	chr19	28543430	28546432	irx1b
NM_001004651	chr19	28696983	28699651	ndufs6
NM_001099257	chr19	28699895	28704425	mrpl36
NM_001020493	chr19	28671607	28677564	irx4b
NM_001082990	chr19	28772529	28775810	si:dkey-261i16.5
NM_001044341	chr19	28707216	28749918	lpcat1
NM_213122	chr19	29201925	29205186	sox4a
NR_105066	chr19	29140574	29140697	mir7145
NM_200319	chr19	29716623	29746626	tmem57a
NM_213048	chr19	29710073	29716565	srfbp1
NM_001080628	chr19	29687161	29707234	e2f3
NM_001044337	chr19	29803414	29849885	fndc5b
NM_001245063	chr19	30266915	30273870	zgc:122991
NM_213223	chr19	30210792	30213499	marcksl1b
NM_173236	chr19	30221386	30231307	hdac1
NM_001099230	chr19	30249145	30266077	txlna
NM_212990	chr19	30235186	30245563	eif3i
NM_213235	chr19	30763718	30771733	khdrbs1b
NM_212568	chr19	30822567	30833289	ppp1r10
NM_001328276	chr19	30887967	30923617	bag6l
NM_001277109	chr19	30822567	30834926	ppp1r10
NM_001017759	chr19	30835827	30841588	mrps18b
NM_213186	chr19	30841584	30860324	abcf1
NM_001082846	chr19	30862811	30880921	si:ch211-215a10.4
NM_001012481	chr19	30814233	30816786	agr2
NM_001114687	chr19	30934967	30937639	hpcal4
NM_001003570	chr19	31280523	31296739	mfsd2ab
NM_201316	chr19	31297654	31307959	yars
NM_001083090	chr19	31309941	31317277	si:ch211-194e15.5
NM_001045142	chr19	31218199	31223848	myclb
NM_212595	chr19	31412525	31420005	rbbp4
NM_200918	chr19	31422382	31455284	bzw2
NM_001082845	chr19	31474404	31475707	sostdc1b
NM_001045124	chr19	31596181	31610467	meox2b
NM_200318	chr19	31751991	31754537	arl4ab
NM_001045118	chr19	31760094	31785610	scin
NM_001045052	chr19	31805036	31815116	tmem106bb
NM_001045112	chr19	31817372	31843714	tmem55a
NM_001128251	chr19	31945023	31964363	tmem64
NM_001020637	chr19	31992898	31995841	zgc:111986
NM_001079703	chr19	31981679	31988704	tdp2b
NM_001080803	chr19	31989619	31992070	acot13
NM_200086	chr19	31998035	32003454	gmnn
NM_001024222	chr19	32184151	32203238	stmn2b
NM_001100022	chr19	32155790	32178302	si:dkeyp-120h9.1
NM_212561	chr19	32210253	32214962	hey1
NM_001128539	chr19	32291591	32313580	zbtb10
NM_001045021	chr19	32317598	32351717	tpd52
NM_001004653	chr19	32570696	32577219	mrpl53
NM_001004682	chr19	32579391	32581848	fabp11a
NM_001044826	chr19	32869853	32874476	atxn1a
NM_212740	chr19	32908298	32913138	fuca1.1
NM_181736	chr19	32966753	32973469	heyl
NM_001328347	chr19	32918071	32931436	zbtb8b
NM_001003559	chr19	32901475	32906746	fuca1.2
NM_001002668	chr19	32984683	33013748	zgc:91944
NM_200723	chr19	33036112	33123802	hpca
NM_199672	chr19	33220115	33232987	stk3
NM_200028	chr19	33268038	33273494	rpl30
NM_001044842	chr19	33253022	33261916	si:dkey-284p5.3
NM_001128713	chr19	33183421	33217472	nt5c1aa
NM_001012315	chr19	33235097	33251853	hrsp12
NM_001002576	chr19	33235413	33251853	hrsp12
NM_001007135	chr19	33308258	33327107	mtdha
NM_001007163	chr19	33331010	33341350	rrm2b
NM_001007159	chr19	33343355	33356915	azin1b
NM_001005772	chr19	33360789	33379642	atp6v1c1b
NM_200441	chr19	33506274	33550600	fam91a1
NM_001044885	chr19	33496945	33500126	klhl38a
NM_001044880	chr19	33552047	33553564	fam84b
NM_001083083	chr19	33781032	33783151	nkd3l
NM_001127256	chr19	33877567	33924579	triqk
NM_001076776	chr19	34114437	34195709	runx1t1
NM_001170835	chr19	34263695	34288862	pex1
NM_200225	chr19	34249318	34263078	otud6b
NM_001007353	chr19	34486756	34502183	rp9
NM_001077280	chr19	34504431	34529936	si:dkey-184p18.2
NR_029929	chr19	34548486	34548575	mir187
NM_001044929	chr19	35155571	35159919	fam206a
NM_001166230	chr19	35363079	35371065	wisp1a
NM_001128353	chr19	35372846	35383192	ndrg1a
NM_001034989	chr19	35326737	35340081	sla1
NM_001044940	chr19	35407312	35408509	si:rp71-45k5.2
NM_001128674	chr19	35418111	35423094	si:rp71-45k5.4
NM_001044779	chr19	35410908	35412259	zgc:113424
NM_001044971	chr19	35432183	35448737	bmp8a
NM_001044947	chr19	35415358	35417827	wdyhv1
NM_001003731	chr19	35426004	35429926	zgc:91910
NM_001020633	chr19	35770080	35774424	ndufs5
NM_212596	chr19	35831565	35841753	ak2
NM_001270540	chr19	35871701	35905594	ptp4a2b
NM_001202440	chr19	35792778	35813696	rnf19b
NM_001024098	chr19	35871701	35905594	ptp4a2b
NM_001102676	chr19	35846034	35863541	anln
NM_001003601	chr19	36135781	36146263	trappc3
NM_131814	chr19	36212572	36265298	angpt2b
NM_001007288	chr19	37531426	37532771	cx30.9
NM_001044823	chr19	37566288	37567316	cx39.4
NM_001003643	chr19	37533370	37546999	pef1
NM_001013528	chr19	37548554	37552332	smim12
NM_213236	chr19	37914528	37921454	ilf2
NM_001044795	chr19	38800134	38832455	smap2
NM_212579	chr19	38834938	38880544	col9a2
NM_213278	chr19	40438924	40452780	sfpq
NM_001044860	chr19	40595520	40599194	efcab1
NM_001040040	chr19	40580242	40588645	illr4
NM_205604	chr19	40590125	40595522	rbm48
NR_003147	chr19	40599264	40618350	grnas
NM_001044320	chr19	40558127	40578679	si:ch211-173p18.3
NM_212756	chr19	40609343	40611982	grn2
NM_001020802	chr19	40599556	40605048	grn1
NM_001080087	chr19	40750440	40760823	fam133b
NM_001144053	chr19	40663561	40737168	cdk6
NM_001245085	chr19	40763402	40787308	hepacam2
NR_030244	chr19	41194047	41194151	mir489
NM_001040096	chr19	41260993	41267969	tfpi2
NM_199967	chr19	41269608	41272341	gngt1
NM_182968	chr19	41396100	41415215	col1a2
NM_001002046	chr19	41312792	41319041	bet1
NM_001278180	chr19	41419854	41447104	casd1
NM_001002594	chr19	41451544	41482383	sgce
NM_001128704	chr19	41603137	41625989	pdk4
NM_001017628	chr19	41582875	41595131	asb4
NM_001302222	chr19	41894931	41914562	ago2
NM_199593	chr19	41816079	41820133	shfm1
NM_001013293	chr19	41930720	41933863	chrac1
NM_131323	chr19	41880038	41881974	dlx6a
NM_131306	chr19	41885160	41887173	dlx5a
NM_001044975	chr19	42116524	42138414	gatad2b
NM_199639	chr19	42486674	42549523	nfyc
NM_001045041	chr19	42692349	42721885	si:ch211-191i18.2
NM_001082932	chr19	42672094	42674921	cart4
NM_001044944	chr19	42658008	42666556	jtb
NM_001082931	chr19	42666303	42669003	si:ch211-191i18.4
NM_001045455	chr19	42848789	42855134	zgc:153441
NM_001256656	chr19	42827849	42847268	vps45
NM_213277	chr19	42759004	42772378	anp32e
NM_001110463	chr19	42797848	42821946	plekho1a
NM_001214910	chr19	42863187	42886564	pogza
NM_001017633	chr19	42921499	42933665	zgc:110239
NM_001017801	chr19	42887484	42893003	psmb4
NM_001080618	chr19	42978261	42981901	zgc:158580
NM_001037120	chr19	42978261	42981843	zgc:123103
NM_001128533	chr19	43004286	43019073	sytl1
NM_001001406	chr19	43039694	43048283	crtap
NM_200106	chr19	43090759	43113510	fbxl2
NM_001006036	chr19	42998101	43003782	zgc:103438
NM_001003520	chr19	43021714	43037936	fkbp9
NM_207072	chr19	43147104	43232864	clasp2
NM_001328259	chr19	43124120	43232864	clasp2
NR_030073	chr19	43345981	43346104	mir128-2
NM_001076740	chr19	43349845	43359542	cyhr1
NM_213360	chr19	43277867	43305748	pdcd6ip
NM_152961	chr19	43414182	43423841	fabp3
NM_200322	chr19	43435016	43446958	snrnp40
NM_200545	chr19	43448406	43461876	nkain1
NM_200544	chr19	43427527	43434909	zcchc17
NM_001039985	chr19	43527014	43539280	eef1a1l2
NM_131263	chr19	43523416	43526740	eef1a1l1
NM_001144980	chr19	43617929	43630527	gnrhr1
NM_001162527	chr19	43701936	43713999	LOC100151049
NM_001079975	chr19	43745583	43761860	sesn2
NM_001099740	chr19	43719113	43742685	matn1
NM_001082915	chr19	43953317	43956655	gpr186
NM_001328190	chr19	43928077	43947531	wasf2
NM_001328704	chr19	44008774	44016283	LOC108180085
NM_199909	chr19	44120405	44141474	cap1
NM_001083088	chr19	44059230	44064182	si:ch211-193k19.2
NM_213339	chr19	44145100	44161891	ppt1
NM_001002139	chr19	44185375	44191345	rpl11
NM_213455	chr19	44227123	44238145	tceb3
NM_207074	chr19	44282200	44285106	pithd1
NM_001080992	chr19	44310097	44364875	ankib1a
NM_001040364	chr19	44373816	44380866	gatad1
NM_001100405	chr19	44383224	44385347	nkd3
NM_001100405	chr19	44400362	44402488	nkd3
NM_001100405	chr19	44408758	44410878	nkd3
NM_001024442	chr19	44454078	44459404	uqcrb
NM_001045120	chr19	44472840	44493936	rad21b
NM_001045113	chr19	44444381	44451603	lrrc14b
NM_001002615	chr19	44462983	44469984	mterf3
NM_001017816	chr19	46371437	46377098	utp23
NM_001317001	chr19	46400437	46427209	krit1
NM_001326384	chr19	46428662	46468389	nup153
NM_200836	chr19	46567459	46620283	cap2
NM_200590	chr19	46632007	46646371	vps28
NM_001045310	chr19	46667376	46711367	grinaa
NM_001012369	chr19	46829089	46865341	ext1b
NM_173223	chr19	47599807	47684701	sdc2
NM_001002569	chr19	47698682	47707058	tpmt.1
NM_001040330	chr19	47741603	47744812	ext1c
NM_200726	chr19	47963046	47966161	scg5
NM_001002609	chr19	47846777	47864494	psmb2
NM_001033754	chr19	47918638	47923362	zgc:114119
NM_200821	chr19	47871820	47896210	tfap2e
NM_131450	chr19	48003902	48009680	rrm2
NM_173269	chr19	48140595	48144734	c19h1orf109
NM_001252559	chr19	48104214	48127173	ago4
NM_001007456	chr19	48144994	48154856	cdca8
NM_001100147	chr19	48352566	48357954	zgc:158376
NM_001001889	chr19	48326045	48346962	ctnnb2
NM_200572	chr19	48388969	48399057	psmd3
NM_214744	chr19	48400195	48409501	zgc:85936
NM_001076764	chr19	48439277	48446741	utp18
NM_130927	chr19	48451506	48454668	nme2b.2
NM_130926	chr19	48457609	48460507	nme2b.1
NM_200422	chr19	48480827	48484523	btr30
NM_001143754	chr19	48377606	48379229	csf3b
NM_001242645	chr19	48649351	48652633	si:ch73-359m17.9
NM_001006053	chr19	48631391	48649007	zgc:101785
NM_001080620	chr19	48692253	48704029	sgol1
NM_001130075	chr19	48750948	48757361	si:ch1073-376c22.1
NM_001083874	chr19	48723568	48732013	si:ch73-359m17.2
NM_001002866	chr19	48705467	48711650	rpl14
NM_001040685	chr20	8134969	8431318	dab1a
NM_001113647	chr20	4120351	4196163	cnksr3
NM_001256637	chr20	7337747	7360774	dsg2.1
NM_001045298	chr20	5227891	5246623	cyp46a1.3
NM_001044796	chr20	2091649	2107819	tmem244
NM_212867	chr20	923052	1099230	rngtt
NM_001047190	chr20	9433711	9440279	rdh14b
NM_001013564	chr20	22900197	23088664	scfd2
NM_001045292	chr20	29328652	29366483	aven
NM_001037106	chr20	32503176	32529992	snx3
NM_001032729	chr20	31407988	31524511	ust
NM_201165	chr20	38768986	38814086	mpv17
NM_001100023	chr20	40872154	40943755	tbc1d32
NM_200385	chr20	34598317	34604617	gorab
NM_001013521	chr20	36517067	36714434	enah
NM_001082832	chr20	46136945	46139685	si:dkey-7c18.24
NM_200946	chr20	49274033	49293901	crnkl1
NM_212897	chr20	44028256	44071108	clic5b
NM_199993	chr20	54525722	54527310	arf6a
NM_001039065	chr20	230250	271330	lama4
NM_001104943	chr20	484324	540816	nt5dc1
NM_001029969	chr20	340472	407359	fynb
NM_001278799	chr20	1724669	2034079	lama2
NM_001316693	chr20	1308804	1329343	tab2
NM_001161750	chr20	2993687	3073675	map3k5
NM_001003990	chr20	2482458	2566938	med23
NM_001130627	chr20	4034077	4077319	ttc13
NM_001017745	chr20	3272688	3292519	cebpz
NM_001160014	chr20	4842384	4853442	tmem242
NM_001346215	chr20	4855082	5009925	arid1b
NM_001346214	chr20	4855082	5009925	arid1b
NM_001172565	chr20	4699487	4723770	ak7a
NM_001080047	chr20	5518644	5922038	nrxn3b
NM_001145763	chr20	5993527	6036439	tshr
